feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
1,1,-3,-2,cat_4,cat_0,cat_158,,1.0083252647065832,0.1806458923423436,-2.058755612199305,-0.3263182370483819,-1.309173441381621,-0.5196787726029813,-2.5441041754403537,-0.3894870604518951,-0.2532165964249985,0.29191562827264894,0.6935384818314674,-0.9633431988605449,cat_2
1,1,0,0,cat_0,cat_1,cat_132,,,-0.4475736928504619,-1.1044693711281357,-0.7164089727088037,0.9200652820923114,-0.08736857646959947,-1.3174652796794928,-0.5113191506982938,0.29693640282743766,0.7595102751550742,-0.00557437982520303,1.5362124651762765,cat_2
0,0,0,0,cat_4,cat_0,cat_5,,1.3413591908624114,-0.25610272976535337,0.7221368349570478,-0.8391288263551574,0.6544083598054369,0.8191532666379201,0.22436023697937157,-1.1494276731449704,-0.5277637787822256,0.4636105931126175,-0.2562331711130069,-1.9347289967329362,cat_2
0,1,-1,0,cat_0,cat_7,cat_163,1.8993172682465043,,0.37013847690591134,-0.5530174881125222,1.517639871069173,-0.7549981258507219,-0.15020157303567544,0.36660765567564413,1.8797244016490096,-0.27278309852752625,-1.0985237703761368,0.20353966742101642,-0.17765638675949003,cat_2
0,1,0,3,cat_0,cat_0,cat_45,,,0.1709520291762525,-2.5475903272263363,0.15819599341426535,0.21412613328901176,0.4850494121738981,-1.6703860222583518,1.7884413135258066,-0.3073497407659667,0.18118512130977038,-0.49192355260348686,1.212561860011854,cat_2
1,0,-2,-2,cat_0,cat_7,cat_74,,0.9235782848765194,-0.9014741019845635,0.022585423841804175,0.40799196613162425,-0.10187384822971546,1.198022088394454,-1.2363030745665475,-0.07035833651001305,-1.0638653460574543,-0.8855732390425833,0.4499609741482028,-1.1882434964744328,cat_2
1,1,0,0,cat_1,cat_7,cat_67,0.2388551336741343,,-1.1207234951583371,-0.4933700247281826,-0.7850247961037572,-0.7773978912022015,1.487823898443102,-0.8802232533863877,-0.46462062005482385,1.280281397967462,-1.6418889216885062,0.5054839787825306,1.1800540429116528,cat_2
1,0,0,-2,cat_0,cat_0,cat_6,,1.249894941230362,0.8293807901758585,1.5188097134619922,-0.7137489161654109,-0.11426550930961142,1.3288623503885262,-0.1581533972716359,0.025140188009892633,0.6570137878913178,0.8256717883622893,1.1747048382778853,-0.8783138452167663,cat_2
1,1,-3,-1,cat_2,cat_7,cat_167,,0.1974178931262205,0.4298369383930385,-3.3830600675674942,0.24299861900029376,-0.46954311189987974,-1.0964682037610822,-2.42144621216186,-0.9011015323711224,-0.8012320183115684,-0.71746062237831,-1.5168980219091963,-0.34819675311098597,cat_2
0,0,0,0,cat_0,cat_0,cat_131,,2.04917360107239,-0.7040019582669235,-0.12096697282950575,-2.2801582080885345,-0.44787683530302463,0.47434289784424366,0.812369698765622,-0.3609660786622967,-0.8385127403173732,-0.9673181664624112,-0.8823803089020497,1.7474075699175398,cat_2
1,0,-5,-3,cat_0,cat_0,cat_78,0.8029739026580979,2.2229510459311954,0.19380923302267594,0.973677919910581,-0.6226920086362991,-0.09801649477697565,0.4930713362159854,3.2024009296955187,1.20205774667338,1.1868791715406237,1.4111897134597162,0.10722085858357186,-1.0799907972255935,cat_2
1,0,-1,3,cat_0,cat_0,cat_69,,0.5550743167569467,0.9555797925077477,-0.16002389656164728,0.09718824048563236,0.7072967231462779,-0.7063782177233652,-0.11432294776040175,-1.0484035229651203,0.4908187865785869,0.07896190337959022,-2.93613165959327,0.08430060330727307,cat_2
1,1,0,-2,cat_0,cat_0,cat_131,,,-1.9022032924613532,0.32798292995487244,-2.049476745036329,-0.11386928910353998,0.6719139354811171,0.5382437998294183,0.025628725170217005,2.15877615094565,0.0751343693271241,-1.6370687516156124,0.7716632934078145,cat_1
1,0,1,0,cat_1,cat_7,cat_7,1.3717958358406557,3.0983622575778895,-0.49873830981620254,-1.0912949434602215,0.3738554605930522,1.1865817731076904,-0.47328853624757167,2.15512150186224,0.9467373419937949,0.7661904115186154,0.9020091615153133,-1.218250935834163,-0.03759083841489952,cat_0
1,1,0,1,cat_0,cat_0,cat_168,0.6082034181296366,,-1.3630817889075735,-2.7378694393675964,0.37838697670916127,1.1353640884643763,-0.9033684430200892,-1.699187532386338,-1.180428699780721,2.123226017231414,-0.4597033562611908,-1.810079391123985,0.869799328916893,cat_2
0,1,2,3,cat_0,cat_0,cat_64,,,0.38981313100527903,-0.07291249244707643,-0.19097190402372533,-0.5659855387063459,-1.4825295830786296,-3.36087119228373,0.1977753744720491,0.36772026299445787,0.629056560455317,0.945638635097142,2.6879692497305223,cat_2
1,0,-2,-1,cat_1,cat_0,cat_78,0.4328477428844291,0.8486620056575784,0.1408084770450082,1.1283944287197123,-0.4688023524052443,-0.8227984296295513,-1.9133160901794761,2.585865618865566,0.42292430822204924,-0.3980912994295409,-1.279912789598343,-0.291450173473348,1.0903585711492654,cat_1
0,0,0,1,cat_0,cat_1,cat_107,,1.3497307620396204,-0.8746132311809691,0.981706514753522,1.03997846491672,0.6600971373300218,-0.8243494231032304,-1.3934166269657773,-0.6087089093222608,1.1917471404232314,-0.07976948437735412,-1.8393713892405068,2.8575028961790476,cat_2
1,1,-2,-2,cat_0,cat_0,cat_67,1.5167271097938348,,-0.49060729500483524,-3.6995364031671807,-0.10329612917097536,-0.3416515046276152,0.11031983584224538,1.5668684547267264,-1.0146489272859567,-0.5299113476013788,1.5384702177193657,0.12960465609043853,-1.3836528128915808,cat_2
0,0,-1,3,cat_1,cat_0,cat_169,0.4925527644216643,1.1603671781984048,0.03126191115040157,-0.8815881593631447,0.8338012691468757,-0.9650202820084343,-0.9435790291982822,-1.6534851326773508,0.005279286641700471,1.8091341756077077,0.5907486107345447,1.1575957525487297,1.7116798167842324,cat_2
1,1,1,2,cat_1,cat_1,cat_67,,0.8942608871568264,-2.40352011962021,-0.6857487920646896,-1.096606601514389,-1.4693039675233122,0.8341988013213497,-1.980851567794705,-2.6592390643145993,-0.03508904220456824,-0.5067132286596543,0.08643196412572215,3.3717956968438982,cat_0
0,1,-1,0,cat_4,cat_0,cat_169,,,0.31200096716463205,-2.5689592176172926,2.961204663624602,-0.24259997560739527,0.22509826902913052,0.6615763074184204,-1.8694075556859673,-2.5579859080784804,-1.5752776532968957,1.0287917039380712,0.7790118600944804,cat_2
0,0,-1,-2,cat_0,cat_0,cat_131,,0.855683537161561,-0.649540804244813,0.7859262609204154,-1.8822976863410354,0.1815041513659452,0.2406070095459092,0.08245654441418315,1.6144634502596618,-0.30324180197978773,-1.7262800254242348,0.5470725923469422,1.173306796362867,cat_0
1,1,-1,-1,cat_0,cat_7,cat_71,,0.14443758371341553,-0.5664569393607225,-0.8743972172217259,1.4224750644544941,-0.5639059072617858,-1.7407329178100912,-0.42793526539956195,1.6593516163956823,1.188414535787386,0.6660764419417271,-0.3566620003899713,-0.31764239337575106,cat_2
1,0,1,1,cat_0,cat_0,cat_50,0.714700082336822,1.7920520666826536,-1.23166360427939,2.364086886492115,0.5335993411137403,0.938244513859523,-0.7200530403805153,-2.2575517170434107,0.20586660642725108,-0.6131672593811386,0.5521070343125825,0.32232369193984955,2.5300978529259774,cat_2
0,0,-1,0,cat_0,cat_0,cat_68,0.5632026616796416,3.2375092293057386,-1.310391372652546,-0.27874294486301343,-0.3499233706160118,0.6401775547615918,1.2041751929829938,1.1598718568689605,1.6055431620383704,0.8070988220195539,-0.8782453132202303,0.12780347778639006,1.7859852595726216,cat_1
0,0,-3,0,cat_0,cat_0,cat_163,,1.6658850580932123,0.5744959735203694,0.8017487545801427,0.0769662761220916,-0.7214288282981159,0.39488831486940085,1.8119055711289271,-1.0104702542242778,0.5653843671638711,-1.3911278818034245,0.7897825317075163,2.2785185112816944,cat_1
0,0,0,2,cat_0,cat_7,cat_34,0.7631742391031362,0.40225403016489847,0.05512793128877597,1.6966582098947107,0.34069184579147704,0.07613299408173348,-1.3853111922492645,-1.2637353176161277,-0.11879845547176579,-1.0483292561776503,-0.5126320245352713,0.02709846098212418,2.604675094390526,cat_0
0,1,1,2,cat_0,cat_1,cat_89,,,0.49242057252739657,-1.7245283963134526,-0.4106753939877653,0.25081130165169147,0.5465836975400427,0.684973556935156,0.5466797710221634,-0.8916652225211983,1.2929329035843689,0.4285045195287989,0.279674013144077,cat_2
0,0,0,0,cat_0,cat_7,cat_141,,0.8360309828202049,-0.8809455833252797,0.07552015095187992,-0.8709556437068378,0.20404506478433315,-1.035783935598323,0.9659649519289024,-0.5996447811580874,-0.6337895772573563,-2.6607503122769143,0.28120911756903866,-1.264806605338641,cat_2
1,0,1,-2,cat_0,cat_0,cat_47,0.05877262316549316,1.7793868938780215,-0.8497959224761346,0.1231965144708187,-2.740348504552069,-0.33284233472085445,-1.1647669108034344,2.4422897668323307,1.6041045742084474,-0.17490834261747135,-0.951107698369002,1.8633361683999783,0.7191665525366366,cat_2
0,1,0,1,cat_0,cat_0,cat_134,0.7371308782021032,,-0.4644360573812906,0.3767894725257275,-1.2251635354504584,-1.7246666329992812,-0.8156839572883144,-1.4845844242094286,0.7657155047712705,0.3799710431533784,0.38999066867218096,0.5282819038555907,1.6964849233850812,cat_2
1,0,-3,0,cat_0,cat_7,cat_136,,,-0.2895855845510188,1.5992106924976794,1.4334983994361354,-0.26820570888868156,0.9634634662752426,-2.665701860492789,-0.9748802100508638,0.2716167337386332,0.984915221886537,0.7716540714878176,-3.3265170969209317,cat_1
0,1,3,4,cat_0,cat_0,cat_123,,,0.3948499039347349,-2.7643204437582503,-0.5550590403962585,-2.8625713348059714,0.17645866757938397,-4.549377338921218,0.9167335694707228,1.42865598675315,2.0190284882056684,-0.1719119374344359,2.500417403331869,cat_2
1,0,0,0,cat_0,cat_7,cat_131,0.48424966365580613,1.8398834686542624,1.39685804232275,0.31501214327020466,1.2329270541546402,-0.1785387241708501,0.5675236394614845,0.045541353551861175,-0.4251684497949619,0.1942911101350994,0.9245464161988939,0.5882587988068186,1.2213077457362196,cat_2
0,1,-1,0,cat_1,cat_7,cat_128,1.2425430108073883,,1.5808689230412485,-2.7668978332283385,0.6408490025993622,-1.3481586021832828,1.5936092092865681,0.28976301932093174,-0.08904716379091054,-0.2760534421762898,-0.5933238183600963,-0.22180509108117416,1.0174550836906826,cat_2
0,1,3,4,cat_0,cat_0,cat_126,0.601416970598386,,1.1105284528896697,-2.2053461414805313,0.12992136307128682,-1.716786964177384,-0.9972214216365375,-4.212666090886412,1.8096622937518223,0.9260518955632916,-0.38013418288795703,0.019382526786501934,1.754298222791164,cat_2
1,1,-2,-1,cat_0,cat_0,cat_71,0.9272189561656438,,-1.072251263706931,-0.22444074600465946,0.7395065798318028,-0.05124278240619627,-1.0244543749793362,0.6629320582203906,0.44275267797644186,0.9647604767107826,-0.9431880428048598,0.9921032732713679,-0.4894379747456825,cat_2
1,1,0,0,cat_0,cat_7,cat_131,,1.2640037512164939,1.1735393468433488,-1.7316857977133604,-0.9457302414662245,0.10838023107166106,-0.12162463547522681,2.8269841800299953,0.37479408737902375,2.37407027302209,0.4780951618175012,-1.5527789136536427,1.8298523160040627,cat_0
0,0,-1,2,cat_0,cat_0,cat_106,,0.4924688893374536,-0.8353571548113723,-1.213941634548879,0.7256718703604812,0.9252741250529858,-0.37777647349491206,-1.244092566698805,0.9249567599389841,-0.7064314485934159,0.1280289984710557,0.2736355269433004,0.11806621766476111,cat_2
1,1,3,4,cat_0,cat_0,cat_41,0.7152894881007673,,-1.332443139330133,-1.4446395428199528,0.05488725773853781,1.26429239275331,0.3125618810117109,-5.592562660891695,1.0307263321248952,-0.7700023976976105,-1.028185045932359,0.06463127558131404,1.8185673438553303,cat_2
1,0,-1,0,cat_4,cat_1,cat_8,,1.1433139839425095,0.023744657576071533,-0.9139247333475143,-1.9176113718496473,0.08823495625214924,-1.2984387492690104,2.0899561608474118,1.7715423630626281,1.5694642693553154,0.31892581296189015,-0.4458245132120268,1.5334085498998817,cat_2
1,1,-3,-1,cat_7,cat_7,cat_99,1.0187276109590209,,-1.1873000487135166,-1.1357246644397623,1.118385620472476,1.5576260055023852,0.6115454971923047,0.7248966497170581,0.44112589498119015,-0.2951439447969867,1.3035633887988194,-0.28838945884633915,-1.8010982578254833,cat_2
1,1,0,3,cat_0,cat_0,cat_166,0.7068700947986143,,-1.0984081587438665,-2.126360896257114,1.3135572365481663,1.2257815418527107,-1.4790270999276431,-3.507515232870074,-0.8603303752583169,-1.51650894758267,0.5533528549622715,0.028296011152910725,2.5769666890647884,cat_2
0,1,0,0,cat_0,cat_0,cat_103,0.8396773877475343,1.4684335109621838,1.448745656309249,-1.330082344937848,-0.9840666323263739,0.11831311232305146,-1.0899187472507277,1.2565820725999037,0.0933433365945813,2.5572264033622933,1.7036951191735819,-1.0381958038375532,1.7744990035212231,cat_2
1,0,0,-1,cat_0,cat_0,cat_93,,0.9391345260924506,0.8086041298402562,-0.7332549875754846,1.2476887210915977,-0.6712225777529844,-1.5935851444112472,1.9780062234740643,0.30186501638340235,1.8981971185722046,0.5451841430594949,-0.5011441955684263,0.10131316795264644,cat_1
0,1,-2,-2,cat_0,cat_0,cat_28,,1.4959519092321043,-0.6536726476707099,-2.0875459571487727,-0.4293962256762323,-1.1902505136972505,-1.0598583792032858,-2.825595882610987,0.8307086797943092,-1.7305379744567748,1.2809631414257083,1.0893780681675318,-0.9506421076982207,cat_2
0,1,0,1,cat_7,cat_0,cat_100,0.23481326211068956,0.6543138010099011,0.049689503005247194,-1.6480131630098196,-0.18145649464012403,1.4631166734299204,0.10147633913585588,-0.42450438832200854,0.31491414492775976,-0.033579880014087245,-0.6858976174542029,-1.0906790222380456,0.0043874807203097,cat_2
0,0,-1,-2,cat_0,cat_0,cat_68,0.42894900879070336,0.5675524465784307,-0.23978761500908008,0.9119471347172214,-1.664587422839145,0.8575374442530267,2.0064991808078165,-0.9227377854071882,-0.34504697355367947,0.027313304927822784,-0.3786893503105695,0.9250521398051238,-0.6521266780173112,cat_2
0,0,-1,0,cat_0,cat_1,cat_91,0.47405274049503493,3.8708828846928602,-1.0510996343219101,-1.5481362466993294,-0.1486675414760292,0.31020445238764366,-0.4242152383918023,-3.0842235595318837,-0.3163865863689148,-0.5390950040833348,-0.8318963022633068,1.4454167583411375,-3.7554730722712324,cat_2
0,1,-1,0,cat_1,cat_0,cat_169,0.8372533386898781,0.22821036083435264,-0.8729615134661537,-2.2361540613729516,0.5508698317174349,-0.22726208000950637,0.12633053832173197,-1.544444451276629,-0.19220998359773006,1.4877227898735335,-1.3181137768467932,-1.825633241881297,-0.037753699396120166,cat_2
1,0,-1,2,cat_1,cat_0,cat_40,0.31162706136320534,5.27363412649264,-0.1982932113328962,5.5736494567408545,-1.341139731476282,-0.4810819906750295,1.523575383711231,-1.8371260372649798,1.5577231263368077,-0.9483042245867928,-1.126466965589759,0.3202439646853965,3.119686361685494,cat_2
1,1,-2,-3,cat_0,cat_7,cat_28,,,1.7707702615465455,-0.5264413178409335,0.987458045764881,-0.5321067817124242,0.16964273277555225,-2.3854107799494324,-0.45795443483223164,0.4307845182235737,-0.33937021556619973,-1.7315219826479877,1.176104073161607,cat_2
0,1,0,0,cat_0,cat_1,cat_89,,,-0.83379229458783,2.8236982085160216,1.221667218368391,0.27404949085578484,-0.9094898115765635,-0.908644363706248,-0.08959024428564347,-0.33447531406587944,-0.450575697154472,0.41815224805919393,-0.5844408354463985,cat_1
1,0,-1,0,cat_0,cat_0,cat_2,0.08163301059839613,3.2582910977657225,1.1396702142474462,0.8003985067312369,0.4992472553104786,0.43641909159507014,-0.9313731363058437,1.7809275623810743,-0.33210824425892393,-1.1695410107956439,-0.2038541322878506,0.20927370987443794,1.645875959229926,cat_2
1,0,0,1,cat_0,cat_0,cat_108,0.5556173560070046,0.4397506184790725,-0.9906901060117971,-0.7852716117044404,1.2801035484109178,1.3052931953048237,0.17520480107938025,1.635198257995727,-0.5729110236545903,-1.1347504566028814,1.1079772734280922,2.136614982203176,-2.1512311609522543,cat_0
0,0,-1,3,cat_4,cat_0,cat_109,0.28051851068468225,0.6540677466600638,1.1630067056276843,-1.8872003406784077,-0.7306231755905426,-0.05870462960567572,0.9683772462040382,0.05223723219483711,-0.3957502677373877,-0.8036271295635056,-0.2918185151787985,0.9005170524141428,0.5787860308789087,cat_2
0,0,0,0,cat_0,cat_0,cat_9,,2.4384792667147104,-3.111907593671806,-0.13749803981898112,1.1844791378666497,1.1495869649707746,1.5128730227673144,2.294414269079983,0.18705518702985258,0.6927291277378214,-1.2677658358169865,-0.9666780785603698,2.1841960120822765,cat_2
0,1,2,0,cat_0,cat_1,cat_91,0.43724927187127166,,-0.14670570560543783,1.7326677839474085,0.9101969357646615,-0.17529252454792066,2.1464757771753753,-3.026727152974875,-0.6615943554660346,2.205842985978952,-1.1106170038742267,-1.692524062181948,1.5125348009308044,cat_0
1,0,0,-1,cat_0,cat_0,cat_10,0.6401864593980945,1.3071418423823848,1.4141912183731298,0.13297728895554528,-0.8378840744447493,-0.9227065622725236,-0.06549682624588125,3.3481220862418053,-0.3153493393987362,-1.393002096948092,1.3806368438125918,-0.19226130093356392,-3.3728320596308197,cat_1
0,1,-1,2,cat_0,cat_0,cat_155,,,-0.3448854555282719,-2.427647855994091,0.8228161420097181,-0.3383818024358136,1.1101054282311165,-2.2817133580262943,-0.8689108588920197,0.28036252473618745,-0.982920086116236,-0.8408107087400809,-0.5000180256420863,cat_2
1,0,-3,-1,cat_0,cat_7,cat_34,0.6320794441813501,1.6434495380712608,0.6030480073711944,-1.2474031306645568,-0.34667345313568915,-0.2173819168559913,0.8249390867103594,1.620906187187603,1.9376230329259885,1.8980773859713418,-1.030429310722629,-0.8209879201053781,0.016415924130385506,cat_2
